Season,Player,Team,position,game_id,game_date,home_team,away_team,G,A1,A2,PTS,PrPTS,GS,SOG,eGF,eGA,GF.,PPG,PPA1,PPA2,SHG,SHA1,SHA2,FOW,FOL,PIM,Blk,TO,SV,GA
2017,Ashley Johnston,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3,0,0,0
2017,Bray Ketchum,MET,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0.04999999999999999,2,0,0,NA,0,0,0,0,0,0,0,0,2,0,1,0,0
2017,Colleen  Murphy,BUF,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Corinne Buie,BUF,F,18507466,2018-02-03,BUF,MET,1,0,0,1,1,1.3299999999999998,5,0,0,NA,1,0,0,0,0,0,1,0,4,0,0,0,0
2017,Courtney Burke,MET,D,18507466,2018-02-03,BUF,MET,0,0,1,1,0,0.97,3,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0
2017,Harrison Browne,MET,F,18507466,2018-02-03,BUF,MET,1,0,0,1,1,1.55,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Hayley  Scamurra,BUF,F,18507466,2018-02-03,BUF,MET,1,1,1,3,2,2.5500000000000003,4,0,0,NA,0,0,1,1,0,0,1,1,2,2,0,0,0
2017,Jacquie Greco,BUF,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,1,0,0,0
2017,Jenny Ryan,MET,D,18507466,2018-02-03,BUF,MET,0,0,1,1,0,1.08,4,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0
2017,Jess Jones,BUF,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jordyn Burns,BUF,D,18507466,2018-02-03,BUF,MET,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,1,0,0,0,0,1,0,0,0
2017,Katie  Fitzgerald,MET,G,18507466,2018-02-03,BUF,MET,0,0,0,0,0,-1.92,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,22,5
2017,Kaylyn  Schroka,BUF,F,18507466,2018-02-03,BUF,MET,1,0,0,1,1,1.21,3,0,0,NA,0,0,0,1,0,0,3,4,0,0,0,0,0
2017,Kiira Dosdall,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,2,0,0
2017,Kourtney Kunichika,BUF,F,18507466,2018-02-03,BUF,MET,0,1,0,1,1,1.08,4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kristin Lewicki,BUF,F,18507466,2018-02-03,BUF,MET,1,0,0,1,1,1.09,3,0,0,NA,0,0,0,0,0,0,0,2,0,1,1,0,0
2017,Lisa Chesson,BUF,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,Maddie  Elia,BUF,F,18507466,2018-02-03,BUF,MET,1,0,0,1,1,1.71,1,0,0,NA,0,0,0,0,0,0,13,8,0,0,0,0,0
2017,Madison Packer,MET,F,18507466,2018-02-03,BUF,MET,2,0,0,2,2,2.09,3,0,0,NA,2,0,0,0,0,0,6,8,0,1,0,0,0
2017,Michelle Picard,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
2017,Rebecca  Vint,BUF,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0.05999999999999997,1,0,0,NA,0,0,0,0,0,0,9,8,2,2,1,0,0
2017,Rebecca Morse,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Rebecca Russo,MET,F,18507466,2018-02-03,BUF,MET,0,1,0,1,1,0.9600000000000001,4,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,0
2017,Sarah  Edney,BUF,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,Sarah Casorso,BUF,D,18507466,2018-02-03,BUF,MET,0,1,1,2,1,1.11,0,0,0,NA,0,1,0,0,0,0,0,0,2,0,1,0,0
2017,Tatiana Rafter,MET,F,18507466,2018-02-03,BUF,MET,0,1,0,1,1,0.63,1,0,0,NA,0,0,0,0,0,0,7,8,0,0,0,0,0
2017,Kelsey  Koelzer,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Alexa Gruschow,MET,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Ashley Johnston,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Bray Ketchum,MET,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Colleen  Murphy,BUF,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Courtney Burke,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Harrison Browne,MET,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Hayley  Scamurra,BUF,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jenny Ryan,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jordyn Burns,BUF,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kaylyn  Schroka,BUF,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kiira Dosdall,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kourtney Kunichika,BUF,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kristin Lewicki,BUF,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,2,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Lauren Wash,MET,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Maddie  Elia,BUF,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Madison Packer,MET,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Michelle Picard,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Rebecca Morse,MET,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Rebecca Russo,MET,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Sarah  Edney,BUF,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Sarah Casorso,BUF,D,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Tatiana Rafter,MET,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Taylor Accursi,BUF,F,18507466,2018-02-03,BUF,MET,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Amanda Leveille,BUF,G,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.8000000000000003,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,20,2
2017,Anya Battaglino,CTW,F|D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.16999999999999996,2,0,0,NA,0,0,0,0,0,0,1,0,2,0,0,0,0
2017,Corinne Buie,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,2,2,0,4,0,0,0
2017,Cydney Roesler,CTW,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2017,Elena Orlando,CTW,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,3,0,0,0
2017,Emily Fluke,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,1,1,0,0.57,2,0,0,NA,0,0,0,0,0,0,0,1,2,2,1,0,0
2017,Grace Klienbach,CTW,F,18507470,2017-10-28,CTW,BUF,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Hayley  Scamurra,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.5099999999999999,4,0,0,NA,0,0,0,0,0,0,2,0,2,0,0,0,0
2017,Jacquie Greco,BUF,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,Jamie Goldsmith,CTW,F,18507470,2017-10-28,CTW,BUF,0,1,0,1,1,1.04,3,0,0,NA,0,0,0,0,0,0,12,10,2,4,0,0,0
2017,Jess Jones,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.55,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jordyn Burns,BUF,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,1,0,0
2017,Juana Baribeau,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,-0.01999999999999999,2,0,0,NA,0,0,0,0,0,0,0,2,0,3,0,0,0
2017,Kaycie Anderson,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kaylyn  Schroka,BUF,F,18507470,2017-10-28,CTW,BUF,0,1,0,1,1,0.98,2,0,0,NA,0,0,0,0,0,0,1,0,0,1,0,0,0
2017,Kelly Babstock,CTW,F,18507470,2017-10-28,CTW,BUF,0,1,0,1,1,1.8299999999999998,3,0,0,NA,0,0,0,0,0,0,17,7,4,0,0,0,0
2017,Kristin Lewicki,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,-0.6299999999999999,3,0,0,NA,0,0,0,0,0,0,2,10,0,0,0,0,0
2017,Lisa Chesson,BUF,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,Maddie  Elia,BUF,F,18507470,2017-10-28,CTW,BUF,0,1,1,2,1,1.11,5,0,0,NA,0,0,1,0,0,0,7,13,0,0,0,0,0
2017,Rachael Ade,CTW,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2017,Rebecca  Vint,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.33999999999999997,2,0,0,NA,0,0,0,0,0,0,11,10,0,0,0,0,0
2017,Sam Faber,CTW,F,18507470,2017-10-28,CTW,BUF,1,0,0,1,1,1.1600000000000001,3,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2017,Sarah  Edney,BUF,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
2017,Sarah Casorso,BUF,D,18507470,2017-10-28,CTW,BUF,0,1,2,3,1,2.03,1,0,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0
2017,Sarah Shureb,BUF,F,18507470,2017-10-28,CTW,BUF,1,0,0,1,1,1.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Shannon Doyle,CTW,D,18507470,2017-10-28,CTW,BUF,0,0,1,1,0,0.86,2,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
2017,Stephanie  Mock,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,5,5,0,1,0,0,0
2017,Sydney Rossman,CTW,G,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,1.7600000000000007,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,34,3
2017,Taylor Accursi,BUF,F,18507470,2017-10-28,CTW,BUF,2,0,0,2,2,2.1,4,0,0,NA,1,0,0,0,0,0,0,0,4,1,0,0,0
2017,Corinne Buie,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cydney Roesler,CTW,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Elena Orlando,CTW,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Emily Fluke,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Grace Klienbach,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jacquie Greco,BUF,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jamie Goldsmith,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jess Jones,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jordan Brickner,CTW,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jordyn Burns,BUF,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Juana Baribeau,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kaylyn  Schroka,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kelly Babstock,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kristin Lewicki,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Lisa Chesson,BUF,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Rebecca  Vint,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Sam Faber,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Sarah  Edney,BUF,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Sarah Casorso,BUF,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Sarah Shureb,BUF,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Shannon Doyle,CTW,D,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Stephanie  Mock,CTW,F,18507470,2017-10-28,CTW,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Alexa Gruschow,MET,F,18507472,2017-11-11,CTW,MET,0,2,0,2,2,2.45,3,0,0,NA,0,2,0,0,0,0,18,11,0,1,0,0,0
2017,Ashley Johnston,MET,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
2017,Bray Ketchum,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Courtney Burke,MET,D,18507472,2017-11-11,CTW,MET,0,1,3,4,1,2.67,1,0,0,NA,0,0,1,0,0,0,0,0,0,2,0,0,0
2017,Cydney Roesler,CTW,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Elena Orlando,CTW,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,4,0,0,0
2017,Emily Fluke,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,Erika  Lawler,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.58,2,0,0,NA,0,0,0,0,0,0,13,10,0,0,1,0,0
2017,Grace Klienbach,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.04999999999999999,2,0,0,NA,0,0,0,0,0,0,0,0,2,0,1,0,0
2017,Harrison Browne,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2017,Jamie Goldsmith,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,-0.05000000000000002,0,0,0,NA,0,0,0,0,0,0,9,8,2,0,0,0,0
2017,Jenny Ryan,MET,D,18507472,2017-11-11,CTW,MET,1,0,1,2,1,1.9700000000000002,3,0,0,NA,1,0,1,0,0,0,0,0,0,1,1,0,0
2017,Jordan Brickner,CTW,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Juana Baribeau,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,-0.07,2,0,0,NA,0,0,0,0,0,0,0,1,2,1,1,0,0
2017,Katie  Fitzgerald,MET,G,18507472,2017-11-11,CTW,MET,0,0,0,0,0,2.7800000000000002,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,27,1
2017,Kaycie Anderson,CTW,F,18507472,2017-11-11,CTW,MET,1,0,0,1,1,1.1,2,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,Kelly Babstock,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,-0.2899999999999999,5,0,0,NA,0,0,0,0,0,0,10,17,0,0,1,0,0
2017,Kiira Dosdall,MET,D,18507472,2017-11-11,CTW,MET,0,1,0,1,1,1.08,4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Lauren Wash,MET,F,18507472,2017-11-11,CTW,MET,1,0,0,1,1,1.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Michelle Picard,MET,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,2,1,0,0
2017,Miye D'Oench,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Paige Savage,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Rachael Ade,CTW,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
2017,Rebecca Russo,MET,F,18507472,2017-11-11,CTW,MET,2,1,0,3,3,2.97,3,0,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0
2017,Sam Faber,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0.05999999999999997,1,0,0,NA,0,0,0,0,0,0,1,0,2,0,0,0,0
2017,Shannon Doyle,CTW,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,-0.12000000000000002,2,0,0,NA,0,0,0,0,0,0,0,0,4,1,0,0,0
2017,Stephanie  Mock,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,-0.13999999999999999,2,0,0,NA,0,0,0,0,0,0,5,8,0,1,0,0,0
2017,Sydney Rossman,CTW,G,18507472,2017-11-11,CTW,MET,0,0,0,0,0,-1.4999999999999996,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,25,5
2017,Tatiana Rafter,MET,F,18507472,2017-11-11,CTW,MET,1,0,0,1,1,1.27,4,0,0,NA,0,0,0,0,0,0,4,4,2,0,0,0,0
2017,Alexa Gruschow,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Bray Ketchum,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Courtney Burke,MET,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,3,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Cydney Roesler,CTW,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Elena Orlando,CTW,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Emily Fluke,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Erika  Lawler,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Grace Klienbach,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jamie Goldsmith,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jenny Ryan,MET,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,2,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jordan Brickner,CTW,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Juana Baribeau,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kaycie Anderson,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kelly Babstock,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Kiira Dosdall,MET,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Lauren Wash,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Lindsey Hylwa,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Rachael Ade,CTW,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,1,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Rebecca Morse,MET,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Rebecca Russo,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Sam Faber,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Shannon Doyle,CTW,D,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Stephanie  Mock,CTW,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Tatiana Rafter,MET,F,18507472,2017-11-11,CTW,MET,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Alyssa Gagliardi,BOS,D,18507473,2017-11-19,CTW,BOS,0,1,0,1,1,0.75,1,0,0,NA,0,1,0,0,0,0,0,0,0,2,0,0,0
2017,Amanda Boulier,CTW,D|F,18507473,2017-11-19,CTW,BOS,0,1,1,2,1,1.28,0,0,0,NA,0,0,0,0,0,0,0,0,0,6,0,0,0
2017,Anya Battaglino,CTW,F|D,18507473,2017-11-19,CTW,BOS,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Brittany Ott,BOS,G,18507473,2017-11-19,CTW,BOS,0,0,0,0,0,0.2200000000000002,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,23,3
2017,Corey  Stearns,BOS,F,18507473,2017-11-19,CTW,BOS,0,0,1,1,0,0.4,0,0,0,NA,0,0,0,0,0,0,5,7,0,1,0,0,0
2017,Cydney Roesler,CTW,D,18507473,2017-11-19,CTW,BOS,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,4,0,0,0
2017,Dana Trivigno,BOS,F,18507473,2017-11-19,CTW,BOS,0,1,0,1,1,1.1800000000000002,6,0,0,NA,0,0,0,0,0,0,2,3,0,0,1,0,0
2017,Elena Orlando,CTW,D,18507473,2017-11-19,CTW,BOS,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,3,0,0,0
2017,Emily Field,BOS,F,18507473,2017-11-19,CTW,BOS,1,0,0,1,1,1.27,4,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
